Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Heavily indebted poor countries (HIPC),HPC,72.5592122254575,71.2216207845769,72.8323363629597,72.9096459370192
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,High income,HIC,93.5380268757917,94.242355478907,93.9632018875219,93.662591175579
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Honduras,HND,80,77,78,71
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Hong Kong SAR, China",HKG,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Hungary,HUN,99,99,99,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,IBRD only,IBD,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Iceland,ISL,93,92,92,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,IDA & IBRD total,IBT,82.0023989674572,80.1507157698942,83.2084526372769,83.3446606423904
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,IDA blend,IDB,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,IDA only,IDX,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,IDA total,IDA,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,India,IND,85,85,93,91
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Indonesia,IDN,76,68,91,82
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Iran, Islamic Rep.",IRN,99,98,99,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Iraq,IRQ,78,78,92,91
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Ireland,IRL,94,94,93,93
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Isle of Man,IMN,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Israel,ISR,98,98,98,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Italy,ITA,94,94,95,95
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Jamaica,JAM,95,90,94,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Japan,JPN,96,99,99,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Jordan,JOR,76,84,92,95
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Kazakhstan,KAZ,88,95,99,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Kenya,KEN,92,95,91,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Kiribati,KIR,91,86,90,87
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Korea, Dem. People's Rep.",PRK,70,0,0,0
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Korea, Rep.",KOR,98,98,97,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Kosovo,XKX,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Kuwait,KWT,95,94,95,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Kyrgyz Republic,KGZ,87,90,92,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Lao PDR,LAO,68,67,62,76
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Late-demographic dividend,LTE,93.3209573470052,91.3000295368267,90.928183578623,90.2425934074839
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Latin America & Caribbean,LCN,75.5045892943306,74.034320561101,77.5521092370653,81.6001619608769
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Latin America & Caribbean (excluding high income),LAC,75.4830968700597,74.338427622852,78.3456315908808,82.1025996368126
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Latin America & the Caribbean (IDA & IBRD countries),TLA,75.2469315691613,73.7640814923451,77.3285574539536,81.4165763164927
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Latvia,LVA,99,94,95,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Least developed countries: UN classification,LDC,74.378029834268,71.4961304346128,74.2319878739519,74.2766613145781
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Lebanon,LBN,67,64,52,48
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Lesotho,LSO,96,98,65,87
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Liberia,LBR,67,64,52,72
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Libya,LBY,73,73,73,73
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Liechtenstein,LIE,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Lithuania,LTU,91,90,90,90
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Low & middle income,LMY,82.388920177093,80.3297548328135,83.7236160461021,83.483976196441
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Low income,LIC,73.7943294811316,69.6631490380147,71.3931795500484,68.3855595327488
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Lower middle income,LMC,81.1755449541991,80.0117147797555,83.9264697366606,85.1180159499512
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Luxembourg,LUX,99,99,99,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Macao SAR, China",MAC,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Madagascar,MDG,66,55,55,63
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Malawi,MWI,93,89,87,91
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Malaysia,MYS,98,95,97,95
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Maldives,MDV,99,97,99,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Mali,MLI,65,69,75,72
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Malta,MLT,98,99,98,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Marshall Islands,MHL,82,85,86,84
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Mauritania,MRT,81,76,81,90
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Mauritius,MUS,96,95,95,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Mexico,MEX,72,78,83,85
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Micronesia, Fed. Sts.",FSM,82,72,68,79
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Middle East, North Africa, Afghanistan & Pakistan",MEA,83.0007727126739,82.2713636579816,84.2295480543551,84.004152530522
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,82.3029611013734,81.3645110360042,83.4374983695198,83.2394288723723
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,82.1636722823828,81.2437816259069,83.3002293381174,83.1888787614719
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Middle income,MIC,83.9937512635222,82.4197055441992,86.2560578944367,86.6912632186719
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Moldova,MDA,87,88,88,88
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Monaco,MCO,99,99,99,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Mongolia,MNG,97,96,95,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Montenegro,MNE,84,83,80,81
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Morocco,MAR,99,98,98,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Mozambique,MOZ,75,64,74,78
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Myanmar,MMR,86,43,75,73
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Namibia,NAM,92,73,86,77
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Nauru,NRU,95,98,97,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Nepal,NPL,84,91,87,93
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Netherlands,NLD,94,95,93,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,New Caledonia,NCL,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,New Zealand,NZL,92,90,89,88
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Nicaragua,NIC,93,88,93,90
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Niger,NER,81,82,84,85
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Nigeria,NGA,62,59,55,70
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,North America,NAC,92,92.9085288080337,92.9072633771618,92.9090529757036
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,North Macedonia,MKD,84,81,84,86
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Northern Mariana Islands,MNP,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Norway,NOR,97,97,97,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Not classified,INX,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,OECD members,OED,90.4948645360407,91.3280931385078,92.0891818607907,92.441564951206
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Oman,OMN,99,99,97,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Other small states,OSS,84.7015225418466,81.096770064323,85.7944175819803,82.8532211538461
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Pacific island small states,PSS,90.8023558416655,84.3716504633762,86.5734550127698,85.2663178569391
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Pakistan,PAK,83,83,85,86
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Palau,PLW,96,95,94,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Panama,PAN,74,87,82,71
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Papua New Guinea,PNG,43,34,38,46
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Paraguay,PRY,78,66,58,75
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Peru,PER,72,79,82,84
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Philippines,PHL,82,66,83,77
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Poland,POL,85,84,85,86
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Portugal,PRT,99,99,99,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Post-demographic dividend,PST,93.2241879083377,93.61977220653,92.9968431810377,93.3510706894443
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Pre-demographic dividend,PRE,71.2303081171284,69.5136662614781,70.9474859277039,73.6555535711207
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Puerto Rico (US),PRI,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Qatar,QAT,89,98,99,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Romania,ROU,87,86,85,79
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Russian Federation,RUS,97,97,97,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Rwanda,RWA,91,88,97,94
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Samoa,WSM,89,80,76,84
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,San Marino,SMR,89,90,92,91
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sao Tome and Principe,STP,94,93,89,85
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Saudi Arabia,SAU,95,97,98,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Senegal,SEN,94,89,92,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Serbia,SRB,92,91,92,93
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Seychelles,SYC,97,94,97,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sierra Leone,SLE,90,90,91,91
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Singapore,SGP,98,98,97,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sint Maarten (Dutch part),SXM,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Slovak Republic,SVK,97,97,97,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Slovenia,SVN,95,86,89,89
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Small states,SST,85.4706200527112,83.1021979944733,86.6207453009166,84.7457177653504
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Solomon Islands,SLB,92,84,89,81
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Somalia, Fed. Rep.",SOM,55,63,72,71
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,South Africa,ZAF,84,86,85,79
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,South Asia,SAS,86.5070508754525,86.6954641130902,93.4295806773171,91.8921940688457
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,South Asia (IDA & IBRD),TSA,86.5070508754525,86.6954641130902,93.4295806773171,91.8921940688457
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,South Sudan,SSD,65,69,72,72
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Spain,ESP,94,93,95,93
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sri Lanka,LKA,96,96,98,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,St. Kitts and Nevis,KNA,99,96,96,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,St. Lucia,LCA,88,75,80,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,St. Martin (French part),MAF,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,St. Vincent and the Grenadines,VCT,99,92,99,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sub-Saharan Africa,SSF,72.0403868231085,70.7814729884304,70.9316863516802,74.2048571430305
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sub-Saharan Africa (excluding high income),SSA,72.9232579174511,71.6485155965075,72.2654085631647,74.785278489698
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sub-Saharan Africa (IDA & IBRD countries),TSS,72.0403868231085,70.7814729884304,70.9316863516802,74.2048571430305
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sudan,SDN,90,85,85,53
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Suriname,SUR,51,72,78,72
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sweden,SWE,97,98,94,94
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Switzerland,CHE,96,96,96,95
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Syrian Arab Republic,SYR,63,62,58,66
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Tajikistan,TJK,97,97,97,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Tanzania,TZA,61,64,82,80
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Thailand,THA,97,93,93,93
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Timor-Leste,TLS,83,83,83,83
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Togo,TGO,85,87,82,89
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Tonga,TON,99,99,99,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Trinidad and Tobago,TTO,93,94,93,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Tunisia,TUN,97,97,97,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Turkiye,TUR,98,95,99,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Turkmenistan,TKM,99,97,98,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Turks and Caicos Islands,TCA,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Tuvalu,TUV,90,87,90,94
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Uganda,UGA,88,91,90,89
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Ukraine,UKR,84,78,69,85
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,United Arab Emirates,ARE,80,96,95,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,United Kingdom,GBR,93,93,92,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,United States,USA,92,93,93,93
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Upper middle income,UMC,88.8069168267711,86.754770181653,90.7464904294829,89.8890924925328
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Uruguay,URY,91,90,94,95
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Uzbekistan,UZB,97,99,99,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Vanuatu,VUT,76,62,68,71
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Venezuela, RB",VEN,62,50,47,62
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Viet Nam,VNM,80,81,70,60
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Virgin Islands (U.S.),VIR,..,..,..,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,West Bank and Gaza,PSE,98,95,99,89
